psnr
5.590128558716308
12.01457814006999
12.55872532278306
12.68518077953226
12.791946887972388
12.786205771574748
12.955724252241733
8.793658708327301
12.943581064892665
12.787395192143602
9.400478854774516
12.738811426565292
12.649799589704505
9.832270829099002
10.12790413748639
12.403572462913251
12.4552942671339
12.445214767097614
12.418958831380829
12.465870466892511
12.564326574808206
12.684332996318552
11.292828121156242
12.69608250307686
12.891360559324335
12.959411959835787
13.040402579272339
13.060645961348664
13.100652799413625
11.72628479341158
11.931107431109305
12.086311296175502
12.180564870951532
13.248883516842703
13.380487927108835
12.796759032745026
13.00979676256798
13.38634925022736
13.512047554561432
13.680698380615187
13.529012069997188
13.723690814195635
13.60126428366717
13.736502157422358
13.971951012475367
14.173531726745395
14.000516142146239
14.294464033018734
14.297240026058576
14.53369329984905
14.714777234508901
14.786324601537546
15.061570219432289
14.774480035188724
15.124210171888375
15.005252592908967
15.4548139141768
15.289656123040094
15.468520799333126
15.800575695038033
15.640792092685405
15.702763654983759
15.664131840096656
15.724358338871374
15.981369099166791
15.897818103187062
15.93758507255101
16.22232945212418
16.222169127398043
16.237060829829495
16.316703248179508
16.472304657671398
16.41977768037664
16.532200021651764
16.63231257626561
16.695777410955596
16.73272109088382
16.73396369570803
16.61116311684443
16.83683469187543
17.002307902370575
17.040815955792517
17.08643889191665
16.976709462586573
17.253730121631474
17.134982103427586
17.273900238846643
17.217361808271566
17.217688317689625
17.434453561554886
17.504681100637214
17.72249611225529
17.673610373783003
17.77301802017871
17.710987353512497
17.83673250066123
17.832404394808105
18.07589471775892
17.918411092011485
17.93485031812397
18.106587407089865
18.155521619308164
18.362108463630374
18.300284233680344
18.35189910075895
18.41520740855059
18.662311649079534
18.725229015827257
18.630630221165525
18.573451030808112
18.754485623089018
18.704258763886063
18.975271748579267
18.880050952498543
19.088075783008478
18.97726593385038
19.038341274040455
19.380576187592645
19.396903051853062
19.108607791343022
19.29137884535618
19.487064046829452
19.538950339033732
19.81462157571511
19.472270056251762
19.550167341632758
19.6547560292441
19.778956087314167
19.642045972030118
19.82824924304846
19.85887816403659
19.752982554274304
19.920143250774796
19.97378087538357
20.1763134782161
20.076700106529675
19.966310681792304
20.457649695127525
20.409089453014392
20.329581273261866
20.32411366457179
20.31500001625864
20.44852444054546
20.162418403420578
20.44099168729573
20.625133174187322
20.519898854199205
20.622436117444725
20.763338833343976
20.512916358980338
20.70937604898677
20.489469647008487
20.6856487186631
20.593586073187517
20.808204680734374
20.751116134661387
20.668249366664934
21.148245279306522
20.824497852866273
21.141045158877755
20.786472654199823
21.077380537040604
20.95598111282589
20.974872992966255
20.972407205021
21.115084921577292
20.896199073569047
21.39202327024308
21.22938276723123
20.914318371186006
21.372910530382363
21.139343869560342
20.950670053175802
21.341684031026816
21.282891197719913
21.193757966917357
21.275895343866402
21.25641714523756
21.455447571970176
21.311059784165987
21.249688128305728
21.43192035372074
21.419382830901938
21.30702504369813
21.574890465476233
21.59141406513015
21.59166467694792
21.416368633743808
21.768649671627514
21.64674843268735
21.628273841832396
21.70927453525648
21.593098898170748
21.742821344897692
21.623745409238914
21.466970963677213
21.713367665399833
21.610838011827028
21.695151282692866
21.918672813288183
21.737795057600096
21.683208849914852
21.66872418311081
21.914157889735076
21.74700307696689
21.628164390942437
22.033150541727302
21.79215265504087
21.757698152646956
21.625556333311604
22.19604900000825
21.757546288801194
21.760991054062394
21.99436373340739
22.134212357113356
22.02839894353627
21.737655353884367
21.842358608165494
22.016607635254484
21.796081552088925
21.929983853893496
22.197962757030886
22.06749196631555
22.08062289893089
21.80518702624786
22.109687295219867
22.129097011251517
22.106793899346556
22.06860903586315
22.088285037877746
22.29696818741085
21.973790174656603
21.871995579430216
22.284349112118985
22.19732709224684
22.2216579612285
22.134173348928833
22.35905638978641
22.023039624333553
22.309368987964238
22.084443618098884
21.855486789965557
22.220655612304476
22.1850510312999
22.268059147561935
22.159214163622153
22.349735071412002
22.404550246816214
22.265976587964786
22.079517098789648
22.437681099511465
22.08299967323648
22.50019456511658
22.25083905788472
22.261858378817116
22.12143675508451
22.459023973321667
22.22762996791721
22.361533102664918
22.346887337475533
22.3696776915719
22.48238662433235
22.313626571744354
22.243395798262615
22.36233576034035
22.385734695958032
22.503886090220774
22.090127666121766
22.360436655633233
22.453582789869756
22.19142907315647
22.374766261899147
22.492045828088788
22.380584632478506
22.201880438084235
22.14412053465942
22.295926690744956
22.431565584809288
22.378189698836437
22.487092703891737
22.537002233748236
22.50900652707622
22.410777190761177
22.60798216174941
22.322947967153684
22.394400406356112
22.47750281417374
22.369330104052757
22.35732889008077
22.351003608622644
22.329343134552595
22.388650789313218
22.697585683636767
22.593640518436985
22.707652019398807
22.563240047150046
22.438084190579392
22.42365473499853
22.616320914537784
22.564106415309322
22.572486329354334
22.602477165229754
22.513611321249165
22.642368549877453
22.590446933697105
22.583432528839168
22.617265181074213
22.828982029799874
22.599273766743686
22.611688265562126
22.854631478835888
22.5464904598217
22.321959248292085
22.686532651594995
22.622243706465426
22.86310611239612
22.45955588955713
22.557128560680898
22.542871878955484
22.768134897091937
22.529409822043068
22.81646647123426
22.798492156265045
22.714331312478215
22.82900569355524
22.801501345745628
22.595879705347627
22.52519661942183
22.874477275052417
22.7739697524567
22.873057630451715
22.87062548074392
22.891807094429527
22.89692706997991
23.03156192634389
22.978305840011426
22.830792097409844
22.754853817384255
23.071606444532996
22.717705064331568
22.86401564912914
22.84958292262468
22.931144937993647
22.840791512067366
22.92435835642585
22.562326424005256
22.72018772664497
23.231411998342082
22.68685101231708
23.02036760367222
22.994542279423907
22.945059176362285
22.671572765882487
22.719049474460988
23.018491785399586
22.898906421025664
22.913158178706254
22.795436547106817
22.840190181861658
23.144052997722376
23.030921809595846
23.05176527133553
22.607941975530053
22.624741587855723
22.979345045091133
22.87030315075564
23.020480713688492
22.740159574777934
22.965423180549756
22.83623421405394
22.69190360671852
23.25253273647582
22.886367657674082
22.49478132837584
22.91737886292047
22.833557350301284
23.140025915082525
22.834426149884887
22.91496371479316
22.91350071396514
22.787039407530184
22.88468398955856
22.95803893303147
22.791388818015758
22.73614896527199
22.489493219650633
22.944069968358626
22.927744170348568
23.13308495591334
22.804441258587367
22.847653191134775
22.99491064012196
22.80683545657708
23.03066619568126
23.063425376131516
22.974803767589126
22.85472786603629
23.262246973497476
22.85205167241345
23.125827331345082
22.90885031649689
23.03014119806827
23.197064838168963
22.921999169966156
22.924904430458405
22.99512022470481
23.37213802866086
23.171073577578994
22.96902506460503
23.099239098865745
23.25949906048851
23.00743412848181
22.67047710461371
23.116435134855607
23.15033392369642
22.92975270719189
23.104570027684666
23.38655787262992
23.08363098740385
23.26024960418223
23.159212494261748
23.222967063405328
23.07701936585179
23.11141377730528
23.04526351548212
23.041513948357192
22.912416243464705
23.139364611465073
23.174903550856268
23.408187601979755
22.968503058878504
23.213388086821606
23.314719264254624
23.161236787312838
22.845271435874846
23.21690052714919
23.120653633477414
23.04134203497057
23.114774238146534
23.336117967266794
23.34580839108917
23.036561333025848
23.213350789807766
23.06036461528551
23.233647368390486
22.803651713498674
23.164438645310785
23.22589002158164
23.47821837495765
23.099125570242037
23.04727004809469
23.192240875549505
23.176746466984152
23.491854189843952
23.51380717454718
23.36487514223477
23.42716927591603
23.275096043164094
22.98196986381083
22.769693995403014
23.205059735240756
23.537416766345924
23.135027173353013
23.505136313331537
23.576421017731892
23.19964169797338
23.201457526177535
23.37605144727354
22.936642771370614
23.561055771131453
23.095194357086513
23.303279318283533
23.446586665719593
23.46411871448868
23.19235981709811
23.54393275758259
23.473301008619945
23.250061940597583
23.00774375782362
23.097667713657284
23.394140353674626
23.087447165189683
23.47245964431271
23.552404257619227
23.284704536793758
23.322650965544007
23.68789714136635
23.381853733860293
23.259887596310204
23.453194770595072
23.45742583323322
23.24451877622874
23.46583296460182
23.22104371792207
23.694434708860445
23.06571437478845
23.258826594412305
23.465724260064242
23.490502323179953
23.541377386027044
23.410911937686823
23.204612626612498
23.268680707407977
23.303432495191426
